,enviro,observer,task,ori,offset,proportion_correct,date
43627,web,p61,temporal,vertical,0.57,0.9,2021-11-02_14h37
43628,web,p61,temporal,vertical,0.57,0.6,2021-11-05_10h28
43629,web,p61,temporal,vertical,0.57,0.5,2021-11-13_21h09
43630,web,p61,temporal,vertical,0.57,0.9,2021-11-25_19h32
43631,web,p61,temporal,vertical,0.57,0.5,2021-11-25_22h23
43632,web,p61,temporal,vertical,0.57,0.7,2021-11-25_23h11
43633,web,p61,temporal,vertical,0.57,0.6,2021-11-25_23h42
43634,web,p61,temporal,vertical,1.14,0.7,2021-10-29_10h25
43635,web,p61,temporal,vertical,1.14,0.7,2021-10-29_10h39
43636,web,p61,temporal,vertical,1.14,0.7,2021-10-29_10h55
43637,web,p61,temporal,vertical,1.14,0.9,2021-11-02_14h37
43638,web,p61,temporal,vertical,1.14,0.8,2021-11-05_10h28
43639,web,p61,temporal,vertical,1.14,1.0,2021-11-13_21h09
43640,web,p61,temporal,vertical,1.14,1.0,2021-11-25_19h32
43641,web,p61,temporal,vertical,1.14,0.9,2021-11-25_22h23
43642,web,p61,temporal,vertical,1.14,0.8,2021-11-25_23h11
43643,web,p61,temporal,vertical,1.14,0.7,2021-11-25_23h42
43644,web,p61,temporal,vertical,1.71,0.8,2021-10-29_10h25
43645,web,p61,temporal,vertical,1.71,1.0,2021-10-29_10h39
43646,web,p61,temporal,vertical,1.71,0.7,2021-10-29_10h55
43647,web,p61,temporal,vertical,1.71,1.0,2021-11-02_14h37
43648,web,p61,temporal,vertical,1.71,0.9,2021-11-05_10h28
43649,web,p61,temporal,vertical,1.71,0.9,2021-11-13_21h09
43650,web,p61,temporal,vertical,1.71,0.9,2021-11-25_19h32
43651,web,p61,temporal,vertical,1.71,1.0,2021-11-25_22h23
43652,web,p61,temporal,vertical,1.71,0.8,2021-11-25_23h11
43653,web,p61,temporal,vertical,1.71,1.0,2021-11-25_23h42
43654,web,p61,temporal,vertical,2.29,0.9,2021-10-29_10h25
43655,web,p61,temporal,vertical,2.29,0.8,2021-10-29_10h39
43656,web,p61,temporal,vertical,2.29,0.8,2021-10-29_10h55
43657,web,p61,temporal,vertical,2.29,1.0,2021-11-02_14h37
43658,web,p61,temporal,vertical,2.29,1.0,2021-11-05_10h28
43659,web,p61,temporal,vertical,2.29,1.0,2021-11-13_21h09
43660,web,p61,temporal,vertical,2.29,1.0,2021-11-25_19h32
43661,web,p61,temporal,vertical,2.29,1.0,2021-11-25_22h23
43662,web,p61,temporal,vertical,2.29,0.9,2021-11-25_23h11
43663,web,p61,temporal,vertical,2.29,1.0,2021-11-25_23h42
43664,web,p61,temporal,vertical,2.86,0.8,2021-10-29_10h25
43665,web,p61,temporal,vertical,2.86,1.0,2021-10-29_10h39
43666,web,p61,temporal,vertical,2.86,1.0,2021-10-29_10h55
43667,web,p61,temporal,vertical,2.86,1.0,2021-11-02_14h37
43668,web,p61,temporal,vertical,2.86,1.0,2021-11-05_10h28
43669,web,p61,temporal,vertical,2.86,1.0,2021-11-13_21h09
43670,web,p61,temporal,vertical,2.86,1.0,2021-11-25_19h32
43671,web,p61,temporal,vertical,2.86,1.0,2021-11-25_22h23
43672,web,p61,temporal,vertical,2.86,0.9,2021-11-25_23h11
43673,web,p61,temporal,vertical,2.86,1.0,2021-11-25_23h42
43674,web,p61,temporal,vertical,3.43,1.0,2021-10-29_10h25
43675,web,p61,temporal,vertical,3.43,1.0,2021-10-29_10h39
43676,web,p61,temporal,vertical,3.43,1.0,2021-10-29_10h55
43677,web,p61,temporal,vertical,3.43,1.0,2021-11-02_14h37
43678,web,p61,temporal,vertical,3.43,1.0,2021-11-05_10h28
43679,web,p61,temporal,vertical,3.43,1.0,2021-11-13_21h09
43680,web,p61,temporal,vertical,3.43,1.0,2021-11-25_19h32
43681,web,p61,temporal,vertical,3.43,1.0,2021-11-25_22h23
43682,web,p61,temporal,vertical,3.43,1.0,2021-11-25_23h11
43683,web,p61,temporal,vertical,3.43,1.0,2021-11-25_23h42
43684,web,p61,temporal,vertical,4.0,0.6,2021-10-29_10h25
43685,web,p61,temporal,vertical,4.0,1.0,2021-10-29_10h39
43686,web,p61,temporal,vertical,4.0,1.0,2021-10-29_10h55
43687,web,p61,temporal,vertical,4.0,1.0,2021-11-02_14h37
43688,web,p61,temporal,vertical,4.0,1.0,2021-11-05_10h28
43689,web,p61,temporal,vertical,4.0,1.0,2021-11-13_21h09
43690,web,p61,temporal,vertical,4.0,1.0,2021-11-25_19h32
43691,web,p61,temporal,vertical,4.0,1.0,2021-11-25_22h23
43692,web,p61,temporal,vertical,4.0,0.9,2021-11-25_23h11
43693,web,p61,temporal,vertical,4.0,0.9,2021-11-25_23h42
43694,web,p61,temporal,minus45,10.71,0.6,2021-10-29_10h43
43695,web,p61,temporal,minus45,10.71,1.0,2021-11-04_16h49
43696,web,p61,temporal,minus45,10.71,0.7,2021-11-13_21h28
43697,web,p61,temporal,minus45,10.71,1.0,2021-11-13_21h38
43698,web,p61,temporal,minus45,10.71,0.7,2021-11-13_21h48
43699,web,p61,temporal,minus45,10.71,1.0,2021-11-14_11h26
43700,web,p61,temporal,minus45,10.71,1.0,2021-11-25_19h41
43701,web,p61,temporal,minus45,10.71,1.0,2021-11-25_20h51
43702,web,p61,temporal,minus45,10.71,1.0,2021-11-25_22h37
43703,web,p61,temporal,minus45,10.71,1.0,2021-11-25_23h38
43704,web,p61,temporal,minus45,10.71,0.9,2021-11-25_23h47
43705,web,p61,temporal,minus45,14.29,0.6,2021-10-29_10h43
43706,web,p61,temporal,minus45,14.29,0.9,2021-11-04_16h49
43707,web,p61,temporal,minus45,14.29,0.8,2021-11-13_21h28
43708,web,p61,temporal,minus45,14.29,0.9,2021-11-13_21h38
43709,web,p61,temporal,minus45,14.29,1.0,2021-11-13_21h48
43710,web,p61,temporal,minus45,14.29,1.0,2021-11-14_11h26
43711,web,p61,temporal,minus45,14.29,0.8,2021-11-25_19h41
43712,web,p61,temporal,minus45,14.29,1.0,2021-11-25_20h51
43713,web,p61,temporal,minus45,14.29,0.9,2021-11-25_22h37
43714,web,p61,temporal,minus45,14.29,1.0,2021-11-25_23h38
43715,web,p61,temporal,minus45,14.29,1.0,2021-11-25_23h47
43716,web,p61,temporal,minus45,17.86,1.0,2021-10-29_10h43
43717,web,p61,temporal,minus45,17.86,1.0,2021-11-04_16h49
43718,web,p61,temporal,minus45,17.86,1.0,2021-11-13_21h28
43719,web,p61,temporal,minus45,17.86,1.0,2021-11-13_21h38
43720,web,p61,temporal,minus45,17.86,1.0,2021-11-13_21h48
43721,web,p61,temporal,minus45,17.86,1.0,2021-11-14_11h26
43722,web,p61,temporal,minus45,17.86,1.0,2021-11-25_19h41
43723,web,p61,temporal,minus45,17.86,1.0,2021-11-25_20h51
43724,web,p61,temporal,minus45,17.86,1.0,2021-11-25_22h37
43725,web,p61,temporal,minus45,17.86,0.9,2021-11-25_23h38
43726,web,p61,temporal,minus45,17.86,1.0,2021-11-25_23h47
43727,web,p61,temporal,minus45,21.43,1.0,2021-10-29_10h43
43728,web,p61,temporal,minus45,21.43,1.0,2021-11-04_16h49
43729,web,p61,temporal,minus45,21.43,0.9,2021-11-13_21h28
43730,web,p61,temporal,minus45,21.43,0.9,2021-11-13_21h38
43731,web,p61,temporal,minus45,21.43,1.0,2021-11-13_21h48
43732,web,p61,temporal,minus45,21.43,1.0,2021-11-14_11h26
43733,web,p61,temporal,minus45,21.43,1.0,2021-11-25_19h41
43734,web,p61,temporal,minus45,21.43,0.9,2021-11-25_20h51
43735,web,p61,temporal,minus45,21.43,1.0,2021-11-25_22h37
43736,web,p61,temporal,minus45,21.43,0.8,2021-11-25_23h38
43737,web,p61,temporal,minus45,21.43,1.0,2021-11-25_23h47
43738,web,p61,temporal,minus45,25.0,0.8,2021-10-29_10h43
43739,web,p61,temporal,minus45,25.0,0.9,2021-11-04_16h49
43740,web,p61,temporal,minus45,25.0,0.9,2021-11-13_21h28
43741,web,p61,temporal,minus45,25.0,0.9,2021-11-13_21h38
43742,web,p61,temporal,minus45,25.0,1.0,2021-11-13_21h48
43743,web,p61,temporal,minus45,25.0,1.0,2021-11-14_11h26
43744,web,p61,temporal,minus45,25.0,1.0,2021-11-25_19h41
43745,web,p61,temporal,minus45,25.0,1.0,2021-11-25_20h51
43746,web,p61,temporal,minus45,25.0,1.0,2021-11-25_22h37
43747,web,p61,temporal,minus45,25.0,1.0,2021-11-25_23h38
43748,web,p61,temporal,minus45,25.0,1.0,2021-11-25_23h47
43749,web,p61,temporal,minus45,3.57,0.7,2021-10-29_10h43
43750,web,p61,temporal,minus45,3.57,0.6,2021-11-04_16h49
43751,web,p61,temporal,minus45,3.57,0.5,2021-11-13_21h28
43752,web,p61,temporal,minus45,3.57,0.6,2021-11-13_21h38
43753,web,p61,temporal,minus45,3.57,0.8,2021-11-13_21h48
43754,web,p61,temporal,minus45,3.57,0.5,2021-11-14_11h26
43755,web,p61,temporal,minus45,3.57,0.5,2021-11-25_19h41
43756,web,p61,temporal,minus45,3.57,0.5,2021-11-25_20h51
43757,web,p61,temporal,minus45,3.57,0.5,2021-11-25_22h37
43758,web,p61,temporal,minus45,3.57,0.6,2021-11-25_23h38
43759,web,p61,temporal,minus45,3.57,0.6,2021-11-25_23h47
43760,web,p61,temporal,minus45,7.14,0.7,2021-10-29_10h43
43761,web,p61,temporal,minus45,7.14,0.6,2021-11-04_16h49
43762,web,p61,temporal,minus45,7.14,0.5,2021-11-13_21h28
43763,web,p61,temporal,minus45,7.14,0.7,2021-11-13_21h38
43764,web,p61,temporal,minus45,7.14,0.9,2021-11-13_21h48
43765,web,p61,temporal,minus45,7.14,0.7,2021-11-14_11h26
43766,web,p61,temporal,minus45,7.14,0.9,2021-11-25_19h41
43767,web,p61,temporal,minus45,7.14,0.7,2021-11-25_20h51
43768,web,p61,temporal,minus45,7.14,1.0,2021-11-25_22h37
43769,web,p61,temporal,minus45,7.14,0.7,2021-11-25_23h38
43770,web,p61,temporal,minus45,7.14,0.6,2021-11-25_23h47
43771,web,p61,temporal,plus45,10.71,0.8,2021-10-29_10h23
43772,web,p61,temporal,plus45,10.71,0.8,2021-11-04_16h30
43773,web,p61,temporal,plus45,10.71,1.0,2021-11-05_10h47
43774,web,p61,temporal,plus45,10.71,1.0,2021-11-13_21h23
43775,web,p61,temporal,plus45,10.71,1.0,2021-11-13_22h06
43776,web,p61,temporal,plus45,10.71,1.0,2021-11-14_11h46
43777,web,p61,temporal,plus45,10.71,1.0,2021-11-25_21h07
43778,web,p61,temporal,plus45,10.71,0.8,2021-11-25_23h02
43779,web,p61,temporal,plus45,10.71,0.9,2021-11-25_23h21
43780,web,p61,temporal,plus45,10.71,1.0,2021-11-25_23h30
43781,web,p61,temporal,plus45,14.29,1.0,2021-10-29_10h23
43782,web,p61,temporal,plus45,14.29,0.6,2021-11-04_16h30
43783,web,p61,temporal,plus45,14.29,1.0,2021-11-05_10h47
43784,web,p61,temporal,plus45,14.29,1.0,2021-11-13_21h23
43785,web,p61,temporal,plus45,14.29,1.0,2021-11-13_22h06
43786,web,p61,temporal,plus45,14.29,1.0,2021-11-14_11h46
43787,web,p61,temporal,plus45,14.29,1.0,2021-11-25_21h07
43788,web,p61,temporal,plus45,14.29,1.0,2021-11-25_23h02
43789,web,p61,temporal,plus45,14.29,1.0,2021-11-25_23h21
43790,web,p61,temporal,plus45,14.29,1.0,2021-11-25_23h30
43791,web,p61,temporal,plus45,17.86,1.0,2021-10-29_10h23
43792,web,p61,temporal,plus45,17.86,0.8,2021-11-04_16h30
43793,web,p61,temporal,plus45,17.86,0.9,2021-11-05_10h47
43794,web,p61,temporal,plus45,17.86,1.0,2021-11-13_21h23
43795,web,p61,temporal,plus45,17.86,1.0,2021-11-13_22h06
43796,web,p61,temporal,plus45,17.86,1.0,2021-11-14_11h46
43797,web,p61,temporal,plus45,17.86,1.0,2021-11-25_21h07
43798,web,p61,temporal,plus45,17.86,0.9,2021-11-25_23h02
43799,web,p61,temporal,plus45,17.86,0.9,2021-11-25_23h21
43800,web,p61,temporal,plus45,17.86,1.0,2021-11-25_23h30
43801,web,p61,temporal,plus45,21.43,1.0,2021-10-29_10h23
43802,web,p61,temporal,plus45,21.43,0.9,2021-11-04_16h30
43803,web,p61,temporal,plus45,21.43,1.0,2021-11-05_10h47
43804,web,p61,temporal,plus45,21.43,1.0,2021-11-13_21h23
43805,web,p61,temporal,plus45,21.43,1.0,2021-11-13_22h06
43806,web,p61,temporal,plus45,21.43,1.0,2021-11-14_11h46
43807,web,p61,temporal,plus45,21.43,1.0,2021-11-25_21h07
43808,web,p61,temporal,plus45,21.43,0.9,2021-11-25_23h02
43809,web,p61,temporal,plus45,21.43,1.0,2021-11-25_23h21
43810,web,p61,temporal,plus45,21.43,1.0,2021-11-25_23h30
43811,web,p61,temporal,plus45,25.0,1.0,2021-10-29_10h23
43812,web,p61,temporal,plus45,25.0,0.9,2021-11-04_16h30
43813,web,p61,temporal,plus45,25.0,0.9,2021-11-05_10h47
43814,web,p61,temporal,plus45,25.0,1.0,2021-11-13_21h23
43815,web,p61,temporal,plus45,25.0,1.0,2021-11-13_22h06
43816,web,p61,temporal,plus45,25.0,1.0,2021-11-14_11h46
43817,web,p61,temporal,plus45,25.0,1.0,2021-11-25_21h07
43818,web,p61,temporal,plus45,25.0,1.0,2021-11-25_23h02
43819,web,p61,temporal,plus45,25.0,0.9,2021-11-25_23h21
43820,web,p61,temporal,plus45,25.0,0.9,2021-11-25_23h30
43821,web,p61,temporal,plus45,3.57,0.6,2021-10-29_10h23
43822,web,p61,temporal,plus45,3.57,0.5,2021-11-04_16h30
43823,web,p61,temporal,plus45,3.57,0.5,2021-11-05_10h47
43824,web,p61,temporal,plus45,3.57,0.6,2021-11-13_21h23
43825,web,p61,temporal,plus45,3.57,0.3,2021-11-13_22h06
43826,web,p61,temporal,plus45,3.57,0.7,2021-11-14_11h46
43827,web,p61,temporal,plus45,3.57,0.7,2021-11-25_21h07
43828,web,p61,temporal,plus45,3.57,0.8,2021-11-25_23h02
43829,web,p61,temporal,plus45,3.57,0.6,2021-11-25_23h21
43830,web,p61,temporal,plus45,3.57,0.4,2021-11-25_23h30
43831,web,p61,temporal,plus45,7.14,0.7,2021-10-29_10h23
43832,web,p61,temporal,plus45,7.14,0.7,2021-11-04_16h30
43833,web,p61,temporal,plus45,7.14,0.9,2021-11-05_10h47
43834,web,p61,temporal,plus45,7.14,0.9,2021-11-13_21h23
43835,web,p61,temporal,plus45,7.14,0.8,2021-11-13_22h06
43836,web,p61,temporal,plus45,7.14,1.0,2021-11-14_11h46
43837,web,p61,temporal,plus45,7.14,1.0,2021-11-25_21h07
43838,web,p61,temporal,plus45,7.14,0.8,2021-11-25_23h02
43839,web,p61,temporal,plus45,7.14,0.7,2021-11-25_23h21
43840,web,p61,temporal,plus45,7.14,0.8,2021-11-25_23h30
43841,web,p61,temporal,cardinal,0.57,0.8,2021-10-29_10h39
43842,web,p61,temporal,cardinal,0.57,0.5,2021-11-04_16h40
43843,web,p61,temporal,cardinal,0.57,0.4,2021-11-05_10h17
43844,web,p61,temporal,cardinal,0.57,0.5,2021-11-05_10h19
43845,web,p61,temporal,cardinal,0.57,0.4,2021-11-05_10h48
43846,web,p61,temporal,cardinal,0.57,0.7,2021-11-05_10h56
43847,web,p61,temporal,cardinal,0.57,0.6,2021-11-13_21h15
43848,web,p61,temporal,cardinal,0.57,0.7,2021-11-14_11h53
43849,web,p61,temporal,cardinal,0.57,0.4,2021-11-14_12h01
43850,web,p61,temporal,cardinal,0.57,0.7,2021-11-25_22h45
43851,web,p61,temporal,cardinal,0.57,0.6,2021-10-29_10h25
43852,web,p61,temporal,cardinal,0.57,0.7,2021-10-29_10h39
43853,web,p61,temporal,cardinal,0.57,0.5,2021-10-29_10h55
43854,web,p61,temporal,cardinal,0.57,0.9,2021-11-02_14h37
43855,web,p61,temporal,cardinal,0.57,0.6,2021-11-05_10h28
43856,web,p61,temporal,cardinal,0.57,0.5,2021-11-13_21h09
43857,web,p61,temporal,cardinal,0.57,0.9,2021-11-25_19h32
43858,web,p61,temporal,cardinal,0.57,0.5,2021-11-25_22h23
43859,web,p61,temporal,cardinal,0.57,0.7,2021-11-25_23h11
43860,web,p61,temporal,cardinal,0.57,0.6,2021-11-25_23h42
43861,web,p61,temporal,cardinal,1.14,0.5,2021-10-29_10h39
43862,web,p61,temporal,cardinal,1.14,0.6,2021-11-04_16h40
43863,web,p61,temporal,cardinal,1.14,0.7,2021-11-05_10h17
43864,web,p61,temporal,cardinal,1.14,0.8,2021-11-05_10h19
43865,web,p61,temporal,cardinal,1.14,0.8,2021-11-05_10h48
43866,web,p61,temporal,cardinal,1.14,0.9,2021-11-05_10h56
43867,web,p61,temporal,cardinal,1.14,0.7,2021-11-13_21h15
43868,web,p61,temporal,cardinal,1.14,0.8,2021-11-14_11h53
43869,web,p61,temporal,cardinal,1.14,0.6,2021-11-14_12h01
43870,web,p61,temporal,cardinal,1.14,1.0,2021-11-25_22h45
43871,web,p61,temporal,cardinal,1.14,0.7,2021-10-29_10h25
43872,web,p61,temporal,cardinal,1.14,0.7,2021-10-29_10h39
43873,web,p61,temporal,cardinal,1.14,0.7,2021-10-29_10h55
43874,web,p61,temporal,cardinal,1.14,0.9,2021-11-02_14h37
43875,web,p61,temporal,cardinal,1.14,0.8,2021-11-05_10h28
43876,web,p61,temporal,cardinal,1.14,1.0,2021-11-13_21h09
43877,web,p61,temporal,cardinal,1.14,1.0,2021-11-25_19h32
43878,web,p61,temporal,cardinal,1.14,0.9,2021-11-25_22h23
43879,web,p61,temporal,cardinal,1.14,0.8,2021-11-25_23h11
43880,web,p61,temporal,cardinal,1.14,0.7,2021-11-25_23h42
43881,web,p61,temporal,cardinal,1.71,0.9,2021-10-29_10h39
43882,web,p61,temporal,cardinal,1.71,0.8,2021-11-04_16h40
43883,web,p61,temporal,cardinal,1.71,0.8,2021-11-05_10h17
43884,web,p61,temporal,cardinal,1.71,1.0,2021-11-05_10h19
43885,web,p61,temporal,cardinal,1.71,0.8,2021-11-05_10h48
43886,web,p61,temporal,cardinal,1.71,0.9,2021-11-05_10h56
43887,web,p61,temporal,cardinal,1.71,0.7,2021-11-13_21h15
43888,web,p61,temporal,cardinal,1.71,0.8,2021-11-14_11h53
43889,web,p61,temporal,cardinal,1.71,0.9,2021-11-14_12h01
43890,web,p61,temporal,cardinal,1.71,1.0,2021-11-25_22h45
43891,web,p61,temporal,cardinal,1.71,0.8,2021-10-29_10h25
43892,web,p61,temporal,cardinal,1.71,1.0,2021-10-29_10h39
43893,web,p61,temporal,cardinal,1.71,0.7,2021-10-29_10h55
43894,web,p61,temporal,cardinal,1.71,1.0,2021-11-02_14h37
43895,web,p61,temporal,cardinal,1.71,0.9,2021-11-05_10h28
43896,web,p61,temporal,cardinal,1.71,0.9,2021-11-13_21h09
43897,web,p61,temporal,cardinal,1.71,0.9,2021-11-25_19h32
43898,web,p61,temporal,cardinal,1.71,1.0,2021-11-25_22h23
43899,web,p61,temporal,cardinal,1.71,0.8,2021-11-25_23h11
43900,web,p61,temporal,cardinal,1.71,1.0,2021-11-25_23h42
43901,web,p61,temporal,cardinal,2.29,0.9,2021-10-29_10h39
43902,web,p61,temporal,cardinal,2.29,1.0,2021-11-04_16h40
43903,web,p61,temporal,cardinal,2.29,0.9,2021-11-05_10h17
43904,web,p61,temporal,cardinal,2.29,1.0,2021-11-05_10h19
43905,web,p61,temporal,cardinal,2.29,0.8,2021-11-05_10h48
43906,web,p61,temporal,cardinal,2.29,1.0,2021-11-05_10h56
43907,web,p61,temporal,cardinal,2.29,1.0,2021-11-13_21h15
43908,web,p61,temporal,cardinal,2.29,1.0,2021-11-14_11h53
43909,web,p61,temporal,cardinal,2.29,0.9,2021-11-14_12h01
43910,web,p61,temporal,cardinal,2.29,1.0,2021-11-25_22h45
43911,web,p61,temporal,cardinal,2.29,0.9,2021-10-29_10h25
43912,web,p61,temporal,cardinal,2.29,0.8,2021-10-29_10h39
43913,web,p61,temporal,cardinal,2.29,0.8,2021-10-29_10h55
43914,web,p61,temporal,cardinal,2.29,1.0,2021-11-02_14h37
43915,web,p61,temporal,cardinal,2.29,1.0,2021-11-05_10h28
43916,web,p61,temporal,cardinal,2.29,1.0,2021-11-13_21h09
43917,web,p61,temporal,cardinal,2.29,1.0,2021-11-25_19h32
43918,web,p61,temporal,cardinal,2.29,1.0,2021-11-25_22h23
43919,web,p61,temporal,cardinal,2.29,0.9,2021-11-25_23h11
43920,web,p61,temporal,cardinal,2.29,1.0,2021-11-25_23h42
43921,web,p61,temporal,cardinal,2.86,0.9,2021-10-29_10h39
43922,web,p61,temporal,cardinal,2.86,1.0,2021-11-04_16h40
43923,web,p61,temporal,cardinal,2.86,0.9,2021-11-05_10h17
43924,web,p61,temporal,cardinal,2.86,1.0,2021-11-05_10h19
43925,web,p61,temporal,cardinal,2.86,0.9,2021-11-05_10h48
43926,web,p61,temporal,cardinal,2.86,1.0,2021-11-05_10h56
43927,web,p61,temporal,cardinal,2.86,1.0,2021-11-13_21h15
43928,web,p61,temporal,cardinal,2.86,1.0,2021-11-14_11h53
43929,web,p61,temporal,cardinal,2.86,1.0,2021-11-14_12h01
43930,web,p61,temporal,cardinal,2.86,1.0,2021-11-25_22h45
43931,web,p61,temporal,cardinal,2.86,0.8,2021-10-29_10h25
43932,web,p61,temporal,cardinal,2.86,1.0,2021-10-29_10h39
43933,web,p61,temporal,cardinal,2.86,1.0,2021-10-29_10h55
43934,web,p61,temporal,cardinal,2.86,1.0,2021-11-02_14h37
43935,web,p61,temporal,cardinal,2.86,1.0,2021-11-05_10h28
43936,web,p61,temporal,cardinal,2.86,1.0,2021-11-13_21h09
43937,web,p61,temporal,cardinal,2.86,1.0,2021-11-25_19h32
43938,web,p61,temporal,cardinal,2.86,1.0,2021-11-25_22h23
43939,web,p61,temporal,cardinal,2.86,0.9,2021-11-25_23h11
43940,web,p61,temporal,cardinal,2.86,1.0,2021-11-25_23h42
43941,web,p61,temporal,cardinal,3.43,1.0,2021-10-29_10h39
43942,web,p61,temporal,cardinal,3.43,0.8,2021-11-04_16h40
43943,web,p61,temporal,cardinal,3.43,0.9,2021-11-05_10h17
43944,web,p61,temporal,cardinal,3.43,0.9,2021-11-05_10h19
43945,web,p61,temporal,cardinal,3.43,1.0,2021-11-05_10h48
43946,web,p61,temporal,cardinal,3.43,1.0,2021-11-05_10h56
43947,web,p61,temporal,cardinal,3.43,1.0,2021-11-13_21h15
43948,web,p61,temporal,cardinal,3.43,1.0,2021-11-14_11h53
43949,web,p61,temporal,cardinal,3.43,1.0,2021-11-14_12h01
43950,web,p61,temporal,cardinal,3.43,1.0,2021-11-25_22h45
43951,web,p61,temporal,cardinal,3.43,1.0,2021-10-29_10h25
43952,web,p61,temporal,cardinal,3.43,1.0,2021-10-29_10h39
43953,web,p61,temporal,cardinal,3.43,1.0,2021-10-29_10h55
43954,web,p61,temporal,cardinal,3.43,1.0,2021-11-02_14h37
43955,web,p61,temporal,cardinal,3.43,1.0,2021-11-05_10h28
43956,web,p61,temporal,cardinal,3.43,1.0,2021-11-13_21h09
43957,web,p61,temporal,cardinal,3.43,1.0,2021-11-25_19h32
43958,web,p61,temporal,cardinal,3.43,1.0,2021-11-25_22h23
43959,web,p61,temporal,cardinal,3.43,1.0,2021-11-25_23h11
43960,web,p61,temporal,cardinal,3.43,1.0,2021-11-25_23h42
43961,web,p61,temporal,cardinal,4.0,0.9,2021-10-29_10h39
43962,web,p61,temporal,cardinal,4.0,1.0,2021-11-04_16h40
43963,web,p61,temporal,cardinal,4.0,0.8,2021-11-05_10h17
43964,web,p61,temporal,cardinal,4.0,1.0,2021-11-05_10h19
43965,web,p61,temporal,cardinal,4.0,0.9,2021-11-05_10h48
43966,web,p61,temporal,cardinal,4.0,1.0,2021-11-05_10h56
43967,web,p61,temporal,cardinal,4.0,1.0,2021-11-13_21h15
43968,web,p61,temporal,cardinal,4.0,1.0,2021-11-14_11h53
43969,web,p61,temporal,cardinal,4.0,1.0,2021-11-14_12h01
43970,web,p61,temporal,cardinal,4.0,1.0,2021-11-25_22h45
43971,web,p61,temporal,cardinal,4.0,0.6,2021-10-29_10h25
43972,web,p61,temporal,cardinal,4.0,1.0,2021-10-29_10h39
43973,web,p61,temporal,cardinal,4.0,1.0,2021-10-29_10h55
43974,web,p61,temporal,cardinal,4.0,1.0,2021-11-02_14h37
43975,web,p61,temporal,cardinal,4.0,1.0,2021-11-05_10h28
43976,web,p61,temporal,cardinal,4.0,1.0,2021-11-13_21h09
43977,web,p61,temporal,cardinal,4.0,1.0,2021-11-25_19h32
43978,web,p61,temporal,cardinal,4.0,1.0,2021-11-25_22h23
43979,web,p61,temporal,cardinal,4.0,0.9,2021-11-25_23h11
43980,web,p61,temporal,cardinal,4.0,0.9,2021-11-25_23h42
43981,web,p61,temporal,oblique,10.71,0.6,2021-10-29_10h43
43982,web,p61,temporal,oblique,10.71,1.0,2021-11-04_16h49
43983,web,p61,temporal,oblique,10.71,0.7,2021-11-13_21h28
43984,web,p61,temporal,oblique,10.71,1.0,2021-11-13_21h38
43985,web,p61,temporal,oblique,10.71,0.7,2021-11-13_21h48
43986,web,p61,temporal,oblique,10.71,1.0,2021-11-14_11h26
43987,web,p61,temporal,oblique,10.71,1.0,2021-11-25_19h41
43988,web,p61,temporal,oblique,10.71,1.0,2021-11-25_20h51
43989,web,p61,temporal,oblique,10.71,1.0,2021-11-25_22h37
43990,web,p61,temporal,oblique,10.71,1.0,2021-11-25_23h38
43991,web,p61,temporal,oblique,10.71,0.9,2021-11-25_23h47
43992,web,p61,temporal,oblique,10.71,0.8,2021-10-29_10h23
43993,web,p61,temporal,oblique,10.71,0.8,2021-11-04_16h30
43994,web,p61,temporal,oblique,10.71,1.0,2021-11-05_10h47
43995,web,p61,temporal,oblique,10.71,1.0,2021-11-13_21h23
43996,web,p61,temporal,oblique,10.71,1.0,2021-11-13_22h06
43997,web,p61,temporal,oblique,10.71,1.0,2021-11-14_11h46
43998,web,p61,temporal,oblique,10.71,1.0,2021-11-25_21h07
43999,web,p61,temporal,oblique,10.71,0.8,2021-11-25_23h02
44000,web,p61,temporal,oblique,10.71,0.9,2021-11-25_23h21
44001,web,p61,temporal,oblique,10.71,1.0,2021-11-25_23h30
44002,web,p61,temporal,oblique,14.29,0.6,2021-10-29_10h43
44003,web,p61,temporal,oblique,14.29,0.9,2021-11-04_16h49
44004,web,p61,temporal,oblique,14.29,0.8,2021-11-13_21h28
44005,web,p61,temporal,oblique,14.29,0.9,2021-11-13_21h38
44006,web,p61,temporal,oblique,14.29,1.0,2021-11-13_21h48
44007,web,p61,temporal,oblique,14.29,1.0,2021-11-14_11h26
44008,web,p61,temporal,oblique,14.29,0.8,2021-11-25_19h41
44009,web,p61,temporal,oblique,14.29,1.0,2021-11-25_20h51
44010,web,p61,temporal,oblique,14.29,0.9,2021-11-25_22h37
44011,web,p61,temporal,oblique,14.29,1.0,2021-11-25_23h38
44012,web,p61,temporal,oblique,14.29,1.0,2021-11-25_23h47
44013,web,p61,temporal,oblique,14.29,1.0,2021-10-29_10h23
44014,web,p61,temporal,oblique,14.29,0.6,2021-11-04_16h30
44015,web,p61,temporal,oblique,14.29,1.0,2021-11-05_10h47
44016,web,p61,temporal,oblique,14.29,1.0,2021-11-13_21h23
